item,year,week_of_year,weekly_sales,week_has_holiday,store
5,2013,25,102,1,1
5,2013,26,137,0,1
5,2013,27,104,1,1
5,2013,28,118,0,1
5,2013,29,122,0,1
5,2013,30,131,0,1
5,2013,31,102,0,1
5,2013,32,92,0,1
5,2013,33,136,0,1
5,2013,34,124,0,1
5,2013,35,112,1,1
5,2013,36,86,1,1
5,2013,37,108,0,1
5,2013,38,96,0,1
5,2013,39,111,0,1
5,2013,40,120,0,1
5,2013,41,75,0,1
5,2013,42,102,1,1
5,2013,43,93,0,1
5,2013,44,98,0,1
5,2013,45,89,0,1
5,2013,46,93,1,1
5,2013,47,103,0,1
5,2013,48,100,1,1
5,2013,49,85,0,1
5,2013,50,86,0,1
5,2013,51,84,0,1
5,2013,52,76,1,1
5,2014,1,67,1,1
5,2014,2,70,0,1
5,2014,3,66,0,1
5,2014,4,89,1,1
5,2014,5,82,0,1
5,2014,6,72,0,1
5,2014,7,79,1,1
5,2014,8,81,1,1
5,2014,9,92,0,1
5,2014,10,93,0,1
5,2014,11,111,0,1
5,2014,12,108,0,1
5,2014,13,117,0,1
5,2014,14,121,0,1
5,2014,15,130,0,1
5,2014,16,116,1,1
5,2014,17,122,0,1
5,2014,18,108,0,1
5,2014,19,140,0,1
5,2014,20,136,0,1
5,2014,21,144,0,1
5,2014,22,130,1,1
5,2014,23,125,0,1
5,2014,24,136,0,1
5,2014,25,133,1,1
5,2014,26,140,0,1
5,2014,27,137,1,1
5,2014,28,152,0,1
5,2014,29,143,0,1
5,2014,30,139,0,1
5,2014,31,130,0,1
5,2014,32,126,0,1
5,2014,33,141,0,1
5,2014,34,110,0,1
5,2014,35,154,1,1
5,2014,36,113,1,1
5,2014,37,105,0,1
5,2014,38,114,0,1
5,2014,39,110,0,1
5,2014,40,115,0,1
5,2014,41,107,0,1
5,2014,42,103,1,1
5,2014,43,105,0,1
5,2014,44,101,0,1
5,2014,45,118,0,1
5,2014,46,126,1,1
5,2014,47,101,0,1
5,2014,48,121,1,1
5,2014,49,95,0,1
5,2014,50,69,0,1
5,2014,51,70,0,1
5,2014,52,87,1,1
5,2015,1,48,1,1
5,2015,2,87,0,1
5,2015,3,71,0,1
5,2015,4,79,1,1
5,2015,5,95,0,1
5,2015,6,78,0,1
5,2015,7,83,1,1
5,2015,8,91,1,1
5,2015,9,91,0,1
5,2015,10,104,0,1
5,2015,11,98,0,1
5,2015,12,119,0,1
5,2015,13,106,0,1
5,2015,14,118,1,1
5,2015,15,129,1,1
5,2015,16,104,0,1
5,2015,17,119,0,1
5,2015,18,113,0,1
5,2015,19,129,0,1
5,2015,20,131,0,1
5,2015,21,120,0,1
5,2015,22,113,1,1
5,2015,23,151,0,1
5,2015,24,154,0,1
5,2015,25,127,1,1
5,2015,26,156,0,1
5,2015,27,130,1,1
5,2015,28,136,0,1
5,2015,29,143,0,1
5,2015,30,153,0,1
5,2015,31,132,0,1
5,2015,32,151,0,1
5,2015,33,135,0,1
5,2015,34,136,0,1
5,2015,35,144,0,1
5,2015,36,122,1,1
5,2015,37,123,1,1
5,2015,38,108,0,1
5,2015,39,124,0,1
5,2015,40,97,0,1
5,2015,41,126,0,1
5,2015,42,97,1,1
5,2015,43,122,0,1
5,2015,44,105,0,1
5,2015,45,126,0,1
5,2015,46,89,1,1
5,2015,47,122,0,1
5,2015,48,145,1,1
5,2015,49,95,0,1
5,2015,50,81,0,1
5,2015,51,85,0,1
5,2015,52,93,1,1
5,2015,53,40,1,1
5,2016,1,93,0,1
5,2016,2,83,0,1
5,2016,3,97,1,1
5,2016,4,100,0,1
5,2016,5,108,0,1
5,2016,6,96,1,1
5,2016,7,108,1,1
5,2016,8,93,0,1
5,2016,9,126,0,1
5,2016,10,116,0,1
5,2016,11,104,0,1
5,2016,12,124,1,1
5,2016,13,110,0,1
5,2016,14,130,0,1
5,2016,15,132,0,1
5,2016,16,151,0,1
5,2016,17,133,1,1
5,2016,18,118,0,1
5,2016,19,159,0,1
5,2016,20,143,0,1
5,2016,21,140,0,1
5,2016,22,167,1,1
5,2016,23,157,0,1
5,2016,24,142,1,1
5,2016,25,127,0,1
5,2016,26,173,0,1
5,2016,27,169,1,1
5,2016,28,159,0,1
5,2016,29,174,0,1
5,2016,30,160,0,1
5,2016,31,155,0,1
5,2016,32,148,0,1
5,2016,33,149,0,1
5,2016,34,159,0,1
5,2016,35,107,1,1
5,2016,36,149,1,1
5,2016,37,141,0,1
5,2016,38,143,0,1
5,2016,39,122,0,1
5,2016,40,132,0,1
5,2016,41,112,1,1
5,2016,42,131,0,1
5,2016,43,139,0,1
5,2016,44,145,0,1
5,2016,45,126,1,1
5,2016,46,115,0,1
5,2016,47,133,1,1
5,2016,48,130,0,1
5,2016,49,102,0,1
5,2016,50,84,0,1
5,2016,51,95,1,1
5,2016,52,86,1,1
5,2016,53,40,1,1
5,2017,1,102,0,1
5,2017,2,92,0,1
5,2017,3,91,1,1
5,2017,4,85,0,1
5,2017,5,80,0,1
5,2017,6,111,0,1
5,2017,7,110,1,1
5,2017,8,114,1,1
5,2017,9,119,0,1
5,2017,10,113,0,1
5,2017,11,100,0,1
5,2017,12,123,0,1
5,2017,13,144,0,1
5,2017,14,139,0,1
5,2017,15,151,1,1
5,2017,16,143,0,1
5,2017,17,142,0,1
5,2017,18,132,0,1
5,2017,19,153,0,1
5,2017,20,158,0,1
5,2017,21,146,0,1
5,2017,22,173,1,1
5,2017,23,162,0,1
5,2017,24,176,0,1
5,2017,25,148,1,1
5,2017,26,143,0,1
5,2017,27,158,1,1
5,2017,28,157,0,1
5,2017,29,149,0,1
5,2017,30,172,0,1
5,2017,31,124,0,1
5,2017,32,145,0,1
5,2017,33,152,0,1
5,2017,34,150,0,1
5,2017,35,151,1,1
5,2017,36,129,1,1
5,2017,37,133,0,1
5,2017,38,147,0,1
5,2017,39,126,0,1
5,2017,40,132,0,1
5,2017,41,117,1,1
5,2017,42,129,0,1
5,2017,43,136,0,1
5,2017,44,124,0,1
5,2017,45,131,1,1
5,2017,46,131,0,1
5,2017,47,153,1,1
5,2017,48,117,0,1
5,2017,49,92,0,1
5,2017,50,111,0,1
5,2017,51,84,1,1
5,2017,52,124,1,1
6,2013,1,226,1,1
6,2013,2,229,0,1
6,2013,3,196,0,1
6,2013,4,208,1,1
6,2013,5,224,0,1
6,2013,6,203,0,1
6,2013,7,210,1,1
6,2013,8,239,1,1
6,2013,9,272,0,1
6,2013,10,275,0,1
6,2013,11,262,0,1
6,2013,12,302,0,1
6,2013,13,252,1,1
6,2013,14,332,0,1
6,2013,15,335,0,1
6,2013,16,338,0,1
6,2013,17,352,0,1
6,2013,18,371,1,1
6,2013,19,347,0,1
6,2013,20,333,0,1
6,2013,21,361,0,1
6,2013,22,364,1,1
6,2013,23,396,0,1
6,2013,24,378,0,1
6,2013,25,366,1,1
6,2013,26,346,0,1
6,2013,27,398,1,1
6,2013,28,417,0,1
6,2013,29,377,0,1
6,2013,30,421,0,1
6,2013,31,346,0,1
6,2013,32,365,0,1
6,2013,33,389,0,1
6,2013,34,334,0,1
6,2013,35,343,1,1
6,2013,36,332,1,1
6,2013,37,321,0,1
6,2013,38,336,0,1
6,2013,39,323,0,1
6,2013,40,309,0,1
6,2013,41,312,0,1
6,2013,42,305,1,1
6,2013,43,337,0,1
6,2013,44,306,0,1
6,2013,45,329,0,1
6,2013,46,315,1,1
6,2013,47,309,0,1
6,2013,48,303,1,1
6,2013,49,240,0,1
6,2013,50,220,0,1
6,2013,51,244,0,1
6,2013,52,234,1,1
6,2014,1,301,1,1
6,2014,2,251,0,1
6,2014,3,223,0,1
6,2014,4,226,1,1
6,2014,5,244,0,1
6,2014,6,282,0,1
6,2014,7,256,1,1
6,2014,8,269,1,1
6,2014,9,295,0,1
6,2014,10,329,0,1
6,2014,11,324,0,1
6,2014,12,329,0,1
6,2014,13,330,0,1
6,2014,14,402,0,1
6,2014,15,376,0,1
6,2014,16,369,1,1
6,2014,17,349,0,1
6,2014,18,416,0,1
6,2014,19,365,0,1
6,2014,20,396,0,1
6,2014,21,400,0,1
6,2014,22,401,1,1
6,2014,23,402,0,1
6,2014,24,413,0,1
6,2014,25,451,1,1
6,2014,26,434,0,1
6,2014,27,417,1,1
6,2014,28,446,0,1
6,2014,29,486,0,1
6,2014,30,490,0,1
6,2014,31,449,0,1
6,2014,32,409,0,1
6,2014,33,381,0,1
6,2014,34,417,0,1
6,2014,35,402,1,1
6,2014,36,388,1,1
6,2014,37,386,0,1
6,2014,38,367,0,1
6,2014,39,373,0,1
6,2014,40,331,0,1
6,2014,41,319,0,1
6,2014,42,360,1,1
6,2014,43,338,0,1
6,2014,44,376,0,1
6,2014,45,377,0,1
6,2014,46,355,1,1
6,2014,47,360,0,1
6,2014,48,392,1,1
6,2014,49,241,0,1
6,2014,50,249,0,1
6,2014,51,272,0,1
6,2014,52,284,1,1
6,2015,1,141,1,1
6,2015,2,267,0,1
6,2015,3,229,0,1
6,2015,4,234,1,1
6,2015,5,263,0,1
6,2015,6,285,0,1
6,2015,7,294,1,1
6,2015,8,276,1,1
6,2015,9,262,0,1
6,2015,10,352,0,1
6,2015,11,345,0,1
6,2015,12,330,0,1
6,2015,13,310,0,1
6,2015,14,396,1,1
6,2015,15,371,1,1
6,2015,16,376,0,1
6,2015,17,372,0,1
6,2015,18,406,0,1
6,2015,19,421,0,1
6,2015,20,429,0,1
6,2015,21,443,0,1
6,2015,22,431,1,1
6,2015,23,422,0,1
6,2015,24,420,0,1
6,2015,25,456,1,1
6,2015,26,452,0,1
6,2015,27,441,1,1
6,2015,28,441,0,1
6,2015,29,480,0,1
6,2015,30,488,0,1
6,2015,31,437,0,1
6,2015,32,455,0,1
6,2015,33,388,0,1
6,2015,34,386,0,1
6,2015,35,422,0,1
6,2015,36,411,1,1
6,2015,37,387,1,1
6,2015,38,372,0,1
6,2015,39,402,0,1
6,2015,40,359,0,1
6,2015,41,360,0,1
6,2015,42,366,1,1
6,2015,43,370,0,1
6,2015,44,350,0,1
6,2015,45,395,0,1
6,2015,46,347,1,1
6,2015,47,365,0,1
6,2015,48,370,1,1
6,2015,49,298,0,1
6,2015,50,277,0,1
6,2015,51,250,0,1
6,2015,52,305,1,1
6,2015,53,145,1,1
6,2016,1,273,0,1
6,2016,2,275,0,1
6,2016,3,273,1,1
6,2016,4,294,0,1
6,2016,5,316,0,1
6,2016,6,318,1,1
6,2016,7,332,1,1
6,2016,8,296,0,1
6,2016,9,422,0,1
6,2016,10,378,0,1
6,2016,11,361,0,1
6,2016,12,396,1,1
6,2016,13,389,0,1
6,2016,14,400,0,1
6,2016,15,438,0,1
6,2016,16,431,0,1
6,2016,17,435,1,1
6,2016,18,443,0,1
6,2016,19,498,0,1
6,2016,20,433,0,1
6,2016,21,440,0,1
6,2016,22,512,1,1
6,2016,23,460,0,1
6,2016,24,459,1,1
6,2016,25,480,0,1
6,2016,26,492,0,1
6,2016,27,517,1,1
6,2016,28,538,0,1
6,2016,29,522,0,1
6,2016,30,549,0,1
6,2016,31,448,0,1
6,2016,32,486,0,1
6,2016,33,468,0,1
6,2016,34,475,0,1
6,2016,35,452,1,1
6,2016,36,427,1,1
6,2016,37,431,0,1
6,2016,38,403,0,1
6,2016,39,426,0,1
6,2016,40,382,0,1
6,2016,41,398,1,1
6,2016,42,445,0,1
6,2016,43,407,0,1
6,2016,44,426,0,1
6,2016,45,383,1,1
6,2016,46,416,0,1
6,2016,47,464,1,1
6,2016,48,351,0,1
6,2016,49,307,0,1
6,2016,50,291,0,1
6,2016,51,340,1,1
6,2016,52,249,1,1
6,2016,53,130,1,1
6,2017,1,277,0,1
6,2017,2,316,0,1
6,2017,3,293,1,1
6,2017,4,281,0,1
6,2017,5,303,0,1
6,2017,6,319,0,1
6,2017,7,328,1,1
6,2017,8,304,1,1
6,2017,9,387,0,1
6,2017,10,407,0,1
6,2017,11,371,0,1
6,2017,12,399,0,1
6,2017,13,401,0,1
6,2017,14,452,0,1
6,2017,15,436,1,1
6,2017,16,437,0,1
6,2017,17,444,0,1
6,2017,18,431,0,1
6,2017,19,483,0,1
6,2017,20,483,0,1
6,2017,21,479,0,1
6,2017,22,430,1,1
6,2017,23,470,0,1
6,2017,24,490,0,1
6,2017,25,513,1,1
6,2017,26,493,0,1
6,2017,27,579,1,1
6,2017,28,544,0,1
6,2017,29,530,0,1
6,2017,30,489,0,1
6,2017,31,483,0,1
6,2017,32,464,0,1
6,2017,33,479,0,1
6,2017,34,482,0,1
6,2017,35,433,1,1
6,2017,36,418,1,1
6,2017,37,414,0,1
6,2017,38,448,0,1
6,2017,39,434,0,1
6,2017,40,407,0,1
6,2017,41,393,1,1
6,2017,42,385,0,1
6,2017,43,395,0,1
6,2017,44,443,0,1
6,2017,45,490,1,1
6,2017,46,437,0,1
6,2017,47,434,1,1
6,2017,48,406,0,1
6,2017,49,345,0,1
6,2017,50,350,0,1
6,2017,51,314,1,1
6,2017,52,361,1,1
7,2013,1,243,1,1
7,2013,2,216,0,1
7,2013,3,228,0,1
7,2013,4,192,1,1
7,2013,5,215,0,1
7,2013,6,252,0,1
7,2013,7,238,1,1
7,2013,8,232,1,1
7,2013,9,244,0,1
7,2013,10,288,0,1
7,2013,11,306,0,1
7,2013,12,252,0,1
7,2013,13,312,1,1
7,2013,14,333,0,1
7,2013,15,321,0,1
7,2013,16,322,0,1
7,2013,17,314,0,1
7,2013,18,357,1,1
7,2013,19,369,0,1
7,2013,20,388,0,1
7,2013,21,367,0,1
7,2013,22,357,1,1
7,2013,23,355,0,1
7,2013,24,369,0,1
7,2013,25,381,1,1
7,2013,26,352,0,1
7,2013,27,382,1,1
7,2013,28,397,0,1
7,2013,29,392,0,1
7,2013,30,381,0,1
7,2013,31,402,0,1
7,2013,32,341,0,1
7,2013,33,353,0,1
7,2013,34,353,0,1
7,2013,35,340,1,1
7,2013,36,313,1,1
7,2013,37,333,0,1
7,2013,38,306,0,1
7,2013,39,351,0,1
7,2013,40,346,0,1
7,2013,41,315,0,1
7,2013,42,309,1,1
7,2013,43,316,0,1
7,2013,44,332,0,1
7,2013,45,353,0,1
7,2013,46,327,1,1
7,2013,47,308,0,1
7,2013,48,298,1,1
7,2013,49,253,0,1
7,2013,50,239,0,1
7,2013,51,235,0,1
7,2013,52,215,1,1
7,2014,1,301,1,1
7,2014,2,248,0,1
7,2014,3,230,0,1
7,2014,4,242,1,1
7,2014,5,236,0,1
7,2014,6,267,0,1
7,2014,7,252,1,1
7,2014,8,231,1,1
7,2014,9,280,0,1
7,2014,10,313,0,1
7,2014,11,293,0,1
7,2014,12,309,0,1
7,2014,13,295,0,1
7,2014,14,389,0,1
7,2014,15,371,0,1
7,2014,16,356,1,1
7,2014,17,370,0,1
7,2014,18,400,0,1
7,2014,19,374,0,1
7,2014,20,412,0,1
7,2014,21,386,0,1
7,2014,22,436,1,1
7,2014,23,426,0,1
7,2014,24,432,0,1
7,2014,25,430,1,1
7,2014,26,406,0,1
7,2014,27,420,1,1
7,2014,28,432,0,1
7,2014,29,471,0,1
7,2014,30,467,0,1
7,2014,31,403,0,1
7,2014,32,433,0,1
7,2014,33,420,0,1
7,2014,34,403,0,1
7,2014,35,399,1,1
7,2014,36,408,1,1
7,2014,37,374,0,1
7,2014,38,373,0,1
7,2014,39,348,0,1
7,2014,40,358,0,1
7,2014,41,346,0,1
7,2014,42,304,1,1
7,2014,43,376,0,1
7,2014,44,318,0,1
7,2014,45,361,0,1
7,2014,46,360,1,1
7,2014,47,381,0,1
7,2014,48,372,1,1
7,2014,49,254,0,1
7,2014,50,246,0,1
7,2014,51,261,0,1
7,2014,52,270,1,1
7,2015,1,170,1,1
7,2015,2,226,0,1
7,2015,3,232,0,1
7,2015,4,274,1,1
7,2015,5,221,0,1
7,2015,6,281,0,1
7,2015,7,295,1,1
7,2015,8,250,1,1
7,2015,9,313,0,1
7,2015,10,331,0,1
7,2015,11,345,0,1
7,2015,12,327,0,1
7,2015,13,320,0,1
7,2015,14,363,1,1
7,2015,15,427,1,1
7,2015,16,422,0,1
7,2015,17,376,0,1
7,2015,18,402,0,1
7,2015,19,409,0,1
7,2015,20,426,0,1
7,2015,21,438,0,1
7,2015,22,457,1,1
7,2015,23,432,0,1
7,2015,24,469,0,1
7,2015,25,452,1,1
7,2015,26,471,0,1
7,2015,27,482,1,1
7,2015,28,454,0,1
7,2015,29,496,0,1
7,2015,30,494,0,1
7,2015,31,459,0,1
7,2015,32,427,0,1
7,2015,33,386,0,1
7,2015,34,440,0,1
7,2015,35,447,0,1
7,2015,36,352,1,1
7,2015,37,364,1,1
7,2015,38,380,0,1
7,2015,39,382,0,1
7,2015,40,394,0,1
7,2015,41,368,0,1
7,2015,42,411,1,1
7,2015,43,358,0,1
7,2015,44,355,0,1
7,2015,45,365,0,1
7,2015,46,376,1,1
7,2015,47,441,0,1
7,2015,48,373,1,1
7,2015,49,300,0,1
7,2015,50,272,0,1
7,2015,51,273,0,1
7,2015,52,268,1,1
7,2015,53,161,1,1
7,2016,1,223,0,1
7,2016,2,266,0,1
7,2016,3,280,1,1
7,2016,4,292,0,1
7,2016,5,301,0,1
7,2016,6,291,1,1
7,2016,7,302,1,1
7,2016,8,297,0,1
7,2016,9,379,0,1
7,2016,10,372,0,1
7,2016,11,364,0,1
7,2016,12,376,1,1
7,2016,13,427,0,1
7,2016,14,443,0,1
7,2016,15,416,0,1
7,2016,16,431,0,1
7,2016,17,449,1,1
7,2016,18,445,0,1
7,2016,19,476,0,1
7,2016,20,435,0,1
7,2016,21,442,0,1
7,2016,22,468,1,1
7,2016,23,492,0,1
7,2016,24,476,1,1
7,2016,25,470,0,1
7,2016,26,526,0,1
7,2016,27,503,1,1
7,2016,28,508,0,1
7,2016,29,531,0,1
7,2016,30,501,0,1
7,2016,31,435,0,1
7,2016,32,443,0,1
7,2016,33,451,0,1
7,2016,34,441,0,1
7,2016,35,440,1,1
7,2016,36,393,1,1
7,2016,37,386,0,1
7,2016,38,466,0,1
7,2016,39,391,0,1
7,2016,40,401,0,1
7,2016,41,400,1,1
7,2016,42,385,0,1
7,2016,43,407,0,1
7,2016,44,420,0,1
7,2016,45,414,1,1
7,2016,46,433,0,1
7,2016,47,399,1,1
7,2016,48,348,0,1
7,2016,49,287,0,1
7,2016,50,315,0,1
7,2016,51,284,1,1
7,2016,52,245,1,1
7,2016,53,106,1,1
7,2017,1,274,0,1
7,2017,2,268,0,1
7,2017,3,265,1,1
7,2017,4,301,0,1
7,2017,5,311,0,1
7,2017,6,284,0,1
7,2017,7,332,1,1
7,2017,8,312,1,1
7,2017,9,361,0,1
7,2017,10,395,0,1
7,2017,11,333,0,1
7,2017,12,375,0,1
7,2017,13,401,0,1
7,2017,14,430,0,1
7,2017,15,413,1,1
7,2017,16,405,0,1
7,2017,17,447,0,1
7,2017,18,466,0,1
7,2017,19,455,0,1
7,2017,20,475,0,1
7,2017,21,477,0,1
7,2017,22,518,1,1
7,2017,23,532,0,1
7,2017,24,563,0,1
7,2017,25,491,1,1
7,2017,26,479,0,1
7,2017,27,557,1,1
7,2017,28,512,0,1
7,2017,29,537,0,1
7,2017,30,500,0,1
7,2017,31,479,0,1
7,2017,32,449,0,1
7,2017,33,459,0,1
7,2017,34,482,0,1
7,2017,35,437,1,1
7,2017,36,421,1,1
7,2017,37,462,0,1
7,2017,38,445,0,1
7,2017,39,426,0,1
7,2017,40,392,0,1
7,2017,41,373,1,1
7,2017,42,441,0,1
7,2017,43,445,0,1
7,2017,44,418,0,1
7,2017,45,412,1,1
7,2017,46,449,0,1
7,2017,47,455,1,1
7,2017,48,365,0,1
7,2017,49,326,0,1
7,2017,50,290,0,1
7,2017,51,300,1,1
7,2017,52,373,1,1
8,2013,1,339,1,1
8,2013,2,268,0,1
8,2013,3,287,0,1
8,2013,4,267,1,1
8,2013,5,289,0,1
8,2013,6,312,0,1
8,2013,7,274,1,1
8,2013,8,327,1,1
8,2013,9,344,0,1
8,2013,10,376,0,1
8,2013,11,362,0,1
8,2013,12,351,0,1
8,2013,13,370,1,1
8,2013,14,479,0,1
8,2013,15,442,0,1
8,2013,16,437,0,1
8,2013,17,396,0,1
8,2013,18,459,1,1
8,2013,19,522,0,1
8,2013,20,476,0,1
8,2013,21,454,0,1
8,2013,22,470,1,1
8,2013,23,479,0,1
8,2013,24,506,0,1
8,2013,25,484,1,1
8,2013,26,447,0,1
8,2013,27,513,1,1
8,2013,28,529,0,1
8,2013,29,471,0,1
8,2013,30,486,0,1
8,2013,31,483,0,1
8,2013,32,435,0,1
8,2013,33,450,0,1
8,2013,34,440,0,1
8,2013,35,439,1,1
8,2013,36,408,1,1
8,2013,37,431,0,1
8,2013,38,453,0,1
8,2013,39,459,0,1
8,2013,40,385,0,1
8,2013,41,390,0,1
8,2013,42,390,1,1
8,2013,43,408,0,1
8,2013,44,428,0,1
8,2013,45,421,0,1
8,2013,46,390,1,1
8,2013,47,471,0,1
8,2013,48,398,1,1
8,2013,49,334,0,1
8,2013,50,300,0,1
8,2013,51,276,0,1
8,2013,52,307,1,1
8,2014,1,349,1,1
8,2014,2,365,0,1
8,2014,3,332,0,1
8,2014,4,295,1,1
8,2014,5,306,0,1
8,2014,6,396,0,1
8,2014,7,351,1,1
8,2014,8,376,1,1
8,2014,9,373,0,1
8,2014,10,411,0,1
8,2014,11,388,0,1
8,2014,12,402,0,1
8,2014,13,425,0,1
8,2014,14,492,0,1
8,2014,15,527,0,1
8,2014,16,454,1,1
8,2014,17,496,0,1
8,2014,18,484,0,1
8,2014,19,520,0,1
8,2014,20,516,0,1
8,2014,21,482,0,1
8,2014,22,555,1,1
8,2014,23,552,0,1
8,2014,24,525,0,1
8,2014,25,619,1,1
8,2014,26,586,0,1
8,2014,27,585,1,1
8,2014,28,564,0,1
8,2014,29,584,0,1
8,2014,30,605,0,1
8,2014,31,572,0,1
8,2014,32,511,0,1
8,2014,33,520,0,1
8,2014,34,521,0,1
8,2014,35,485,1,1
8,2014,36,491,1,1
8,2014,37,512,0,1
8,2014,38,502,0,1
8,2014,39,480,0,1
8,2014,40,492,0,1
8,2014,41,454,0,1
8,2014,42,456,1,1
8,2014,43,519,0,1
8,2014,44,444,0,1
8,2014,45,485,0,1
8,2014,46,548,1,1
8,2014,47,491,0,1
8,2014,48,505,1,1
8,2014,49,340,0,1
8,2014,50,345,0,1
8,2014,51,344,0,1
8,2014,52,347,1,1
8,2015,1,189,1,1
8,2015,2,305,0,1
8,2015,3,341,0,1
8,2015,4,369,1,1
8,2015,5,350,0,1
8,2015,6,385,0,1
8,2015,7,364,1,1
8,2015,8,333,1,1
8,2015,9,375,0,1
8,2015,10,466,0,1
8,2015,11,467,0,1
8,2015,12,435,0,1
8,2015,13,447,0,1
8,2015,14,499,1,1
8,2015,15,520,1,1
8,2015,16,514,0,1
8,2015,17,492,0,1
8,2015,18,534,0,1
8,2015,19,510,0,1
8,2015,20,526,0,1
8,2015,21,513,0,1
8,2015,22,521,1,1
8,2015,23,621,0,1
8,2015,24,606,0,1
8,2015,25,599,1,1
8,2015,26,543,0,1
8,2015,27,638,1,1
8,2015,28,645,0,1
8,2015,29,567,0,1
8,2015,30,620,0,1
8,2015,31,570,0,1
8,2015,32,573,0,1
8,2015,33,526,0,1
8,2015,34,556,0,1
8,2015,35,556,0,1
8,2015,36,515,1,1
8,2015,37,540,1,1
8,2015,38,520,0,1
8,2015,39,493,0,1
8,2015,40,502,0,1
8,2015,41,471,0,1
8,2015,42,472,1,1
8,2015,43,461,0,1
8,2015,44,463,0,1
8,2015,45,513,0,1
8,2015,46,496,1,1
8,2015,47,515,0,1
8,2015,48,512,1,1
8,2015,49,387,0,1
8,2015,50,344,0,1
8,2015,51,375,0,1
8,2015,52,424,1,1
8,2015,53,222,1,1
8,2016,1,345,0,1
8,2016,2,384,0,1
8,2016,3,335,1,1
8,2016,4,356,0,1
8,2016,5,416,0,1
8,2016,6,387,1,1
8,2016,7,421,1,1
8,2016,8,405,0,1
8,2016,9,442,0,1
8,2016,10,495,0,1
8,2016,11,495,0,1
8,2016,12,515,1,1
8,2016,13,557,0,1
8,2016,14,561,0,1
8,2016,15,515,0,1
8,2016,16,572,0,1
8,2016,17,597,1,1
8,2016,18,597,0,1
8,2016,19,583,0,1
8,2016,20,594,0,1
8,2016,21,590,0,1
8,2016,22,631,1,1
8,2016,23,648,0,1
8,2016,24,610,1,1
8,2016,25,624,0,1
8,2016,26,606,0,1
8,2016,27,662,1,1
8,2016,28,717,0,1
8,2016,29,704,0,1
8,2016,30,650,0,1
8,2016,31,565,0,1
8,2016,32,624,0,1
8,2016,33,594,0,1
8,2016,34,579,0,1
8,2016,35,562,1,1
8,2016,36,528,1,1
8,2016,37,585,0,1
8,2016,38,518,0,1
8,2016,39,535,0,1
8,2016,40,504,0,1
8,2016,41,538,1,1
8,2016,42,534,0,1
8,2016,43,496,0,1
8,2016,44,548,0,1
8,2016,45,516,1,1
8,2016,46,526,0,1
8,2016,47,543,1,1
8,2016,48,497,0,1
8,2016,49,415,0,1
8,2016,50,428,0,1
8,2016,51,416,1,1
8,2016,52,327,1,1
8,2016,53,182,1,1
8,2017,1,371,0,1
8,2017,2,379,0,1
8,2017,3,358,1,1
8,2017,4,358,0,1
8,2017,5,376,0,1
8,2017,6,386,0,1
8,2017,7,409,1,1
8,2017,8,415,1,1
8,2017,9,472,0,1
8,2017,10,507,0,1
8,2017,11,477,0,1
8,2017,12,493,0,1
8,2017,13,530,0,1
8,2017,14,574,0,1
8,2017,15,579,1,1
8,2017,16,584,0,1
8,2017,17,578,0,1
8,2017,18,610,0,1
8,2017,19,649,0,1
8,2017,20,613,0,1
8,2017,21,599,0,1
8,2017,22,659,1,1
8,2017,23,698,0,1
8,2017,24,661,0,1
8,2017,25,689,1,1
8,2017,26,683,0,1
8,2017,27,689,1,1
8,2017,28,693,0,1
8,2017,29,661,0,1
8,2017,30,700,0,1
8,2017,31,635,0,1
8,2017,32,610,0,1
8,2017,33,623,0,1
8,2017,34,619,0,1
8,2017,35,599,1,1
8,2017,36,622,1,1
8,2017,37,551,0,1
8,2017,38,604,0,1
8,2017,39,605,0,1
8,2017,40,522,0,1
8,2017,41,511,1,1
8,2017,42,572,0,1
8,2017,43,550,0,1
8,2017,44,568,0,1
8,2017,45,597,1,1
8,2017,46,554,0,1
8,2017,47,578,1,1
8,2017,48,469,0,1
8,2017,49,414,0,1
8,2017,50,435,0,1
8,2017,51,433,1,1
8,2017,52,470,1,1
9,2013,1,213,1,1
9,2013,2,185,0,1
9,2013,3,184,0,1
9,2013,4,170,1,1
9,2013,5,184,0,1
9,2013,6,183,0,1
9,2013,7,213,1,1
9,2013,8,211,1,1
9,2013,9,241,0,1
9,2013,10,277,0,1
9,2013,11,235,0,1
9,2013,12,267,0,1
9,2013,13,237,1,1
9,2013,14,291,0,1
9,2013,15,272,0,1
9,2013,16,287,0,1
9,2013,17,283,0,1
9,2013,18,323,1,1
9,2013,19,296,0,1
9,2013,20,313,0,1
9,2013,21,301,0,1
9,2013,22,301,1,1
9,2013,23,338,0,1
9,2013,24,365,0,1
9,2013,25,338,1,1
9,2013,26,307,0,1
9,2013,27,348,1,1
9,2013,28,377,0,1
9,2013,29,308,0,1
9,2013,30,370,0,1
9,2013,31,336,0,1
9,2013,32,287,0,1
9,2013,33,323,0,1
9,2013,34,330,0,1
9,2013,35,284,1,1
9,2013,36,285,1,1
9,2013,37,279,0,1
9,2013,38,305,0,1
9,2013,39,284,0,1
9,2013,40,265,0,1
9,2013,41,273,0,1
9,2013,42,282,1,1
9,2013,43,261,0,1
9,2013,44,269,0,1
9,2013,45,295,0,1
9,2013,46,250,1,1
9,2013,47,282,0,1
9,2013,48,291,1,1
9,2013,49,191,0,1
9,2013,50,189,0,1
